time, size
0.00231229, 4194304
3.75e-07, 512
5.84e-07, 1024
8.33e-07, 2048
1.459e-06, 4096
2.709e-06, 8192
5.916e-06, 16384
1.1958e-05, 32768
2.3542e-05, 65536
4.7e-05, 131072
9.4375e-05, 262144
0.00018775, 524288
0.000388833, 1048576
0.000970125, 2097152
0.00244233, 4194304
4.58e-07, 512
5e-07, 1024
8.75e-07, 2048
1.459e-06, 4096
2.75e-06, 8192
5.292e-06, 16384
1.2e-05, 32768
2.325e-05, 65536
4.6708e-05, 131072
9.2583e-05, 262144
0.000231458, 524288
0.000402459, 1048576
0.00107575, 2097152
0.00246083, 4194304
5e-07, 512
5e-07, 1024
8.75e-07, 2048
1.5e-06, 4096
2.708e-06, 8192
5.334e-06, 16384
1.1917e-05, 32768
2.325e-05, 65536
4.6416e-05, 131072
9.4708e-05, 262144
0.000189625, 524288
0.00042175, 1048576
0.00132671, 2097152
0.00253554, 4194304
4.16e-07, 512
5.41e-07, 1024
8.75e-07, 2048
1.584e-06, 4096
2.75e-06, 8192
5.958e-06, 16384
1.2584e-05, 32768
2.575e-05, 65536
4.6458e-05, 131072
9.3083e-05, 262144
0.000199, 524288
0.000428542, 1048576
0.00114833, 2097152
0.00254029, 4194304
4.58e-07, 512
5.42e-07, 1024
8.75e-07, 2048
1.5e-06, 4096
2.75e-06, 8192
5.291e-06, 16384
1.2e-05, 32768
2.3459e-05, 65536
4.7666e-05, 131072
9.4542e-05, 262144
0.0001865, 524288
0.00039675, 1048576
0.00135367, 2097152
0.00246196, 4194304
4.17e-07, 512
4.59e-07, 1024
7.92e-07, 2048
1.459e-06, 4096
2.708e-06, 8192
5.292e-06, 16384
1.2041e-05, 32768
2.3334e-05, 65536
4.6709e-05, 131072
9.3708e-05, 262144
0.0001905, 524288
0.00040525, 1048576
0.00115263, 2097152
0.002474, 4194304
3.34e-07, 512
4.59e-07, 1024
8.75e-07, 2048
1.541e-06, 4096
2.791e-06, 8192
5.291e-06, 16384
1.2e-05, 32768
2.3292e-05, 65536
4.7041e-05, 131072
9.3125e-05, 262144
0.000186875, 524288
0.000432333, 1048576
0.00111146, 2097152
0.00255296, 4194304
3.34e-07, 512
4.59e-07, 1024
1.167e-06, 2048
1.459e-06, 4096
2.667e-06, 8192
5.333e-06, 16384
1.2e-05, 32768
3.3459e-05, 65536
4.6625e-05, 131072
9.2958e-05, 262144
0.000215208, 524288
0.000529417, 1048576
0.00118092, 2097152
0.00245625, 4194304
3.33e-07, 512
7.08e-07, 1024
7.92e-07, 2048
1.5e-06, 4096
2.709e-06, 8192
5.25e-06, 16384
1.2e-05, 32768
2.3292e-05, 65536
4.6667e-05, 131072
9.3541e-05, 262144
0.000186209, 524288
0.000396333, 1048576
0.00116221, 2097152
0.00280004, 4194304
3.34e-07, 512
4.58e-07, 1024
8.75e-07, 2048
1.541e-06, 4096
2.75e-06, 8192
5.458e-06, 16384
1.2e-05, 32768
2.3375e-05, 65536
4.7209e-05, 131072
9.525e-05, 262144
0.000196291, 524288
0.000407875, 1048576
0.00113263, 2097152
0.00246333, 4194304
3.75e-07, 512
5.83e-07, 1024
7.92e-07, 2048
1.458e-06, 4096
2.75e-06, 8192
5.292e-06, 16384
1.1958e-05, 32768
2.3875e-05, 65536
6.0541e-05, 131072
9.4166e-05, 262144
0.000188625, 524288
0.00132621, 1048576
0.00110629, 2097152
0.00245721, 4194304
4.16e-07, 512
5.42e-07, 1024
1.041e-06, 2048
1.416e-06, 4096
2.708e-06, 8192
5.333e-06, 16384
1.2e-05, 32768
2.3209e-05, 65536
4.75e-05, 131072
9.3167e-05, 262144
0.000188417, 524288
0.000390625, 1048576
0.00102, 2097152
0.00255017, 4194304
